* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 16, 2026, 8:29:07 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: RDSL-P90V-1125-B001 (Thunderbolt—overwound)
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
193.725572; 56.974; -134.4309
194.091783; 56.980; -134.3897
194.457994; 56.987; -134.3496
194.824205; 56.996; -134.3185
195.190415; 57.005; -134.2999
195.556626; 57.013; -134.2887
195.922837; 57.021; -134.2767
196.289048; 57.029; -134.2583
196.655259; 57.038; -134.2337
197.021470; 57.048; -134.2059
197.387681; 57.058; -134.1767
197.753892; 57.069; -134.1449
198.120103; 57.080; -134.1092
198.486314; 57.092; -134.0700
198.852525; 57.104; -134.0292
199.218735; 57.116; -133.9883
199.584946; 57.127; -133.9469
199.951157; 57.138; -133.9035
200.317368; 57.148; -133.8578
200.683579; 57.158; -133.8111
201.049790; 57.169; -133.7659
201.416001; 57.178; -133.7241
201.782212; 57.188; -133.6869
202.148423; 57.197; -133.6539
202.514634; 57.205; -133.6233
202.880845; 57.212; -133.5924
203.247055; 57.220; -133.5592
203.613266; 57.228; -133.5241
203.979477; 57.236; -133.4909
204.345688; 57.246; -133.4642
204.711899; 57.256; -133.4453
205.078110; 57.264; -133.4297
205.444321; 57.272; -133.4092
205.810532; 57.280; -133.3777
206.176743; 57.288; -133.3358
206.542954; 57.299; -133.2911
206.909164; 57.311; -133.2519
207.275375; 57.324; -133.2213
207.641586; 57.335; -133.1950
208.007797; 57.345; -133.1653
208.374008; 57.355; -133.1280
208.740219; 57.366; -133.0851
209.106430; 57.377; -133.0437
209.472641; 57.389; -133.0092
209.838852; 57.399; -132.9810
210.205063; 57.408; -132.9532
210.571274; 57.416; -132.9192
210.937484; 57.424; -132.8770
211.303695; 57.433; -132.8306
211.669906; 57.443; -132.7878
212.036117; 57.454; -132.7544
212.402328; 57.464; -132.7302
212.768539; 57.473; -132.7100
213.134750; 57.481; -132.6874
213.500961; 57.489; -132.6595
213.867172; 57.498; -132.6287
214.233383; 57.508; -132.6000
214.599594; 57.517; -132.5758
214.965804; 57.526; -132.5542
215.332015; 57.535; -132.5296
215.698226; 57.543; -132.4981
216.064437; 57.553; -132.4606
216.430648; 57.563; -132.4230
216.796859; 57.575; -132.3911
217.163070; 57.586; -132.3663
217.529281; 57.596; -132.3447
217.895492; 57.606; -132.3202
218.261703; 57.614; -132.2896
218.627914; 57.624; -132.2547
218.994124; 57.634; -132.2197
219.360335; 57.644; -132.1878
219.726546; 57.653; -132.1589
220.092757; 57.663; -132.1303
220.458968; 57.671; -132.0998
220.825179; 57.680; -132.0676
221.191390; 57.689; -132.0356
221.557601; 57.698; -132.0050
221.923812; 57.707; -131.9747
222.290023; 57.715; -131.9427
222.656234; 57.724; -131.9082
223.022444; 57.733; -131.8732
223.388655; 57.743; -131.8414
223.754866; 57.754; -131.8158
224.121077; 57.764; -131.7960
224.487288; 57.773; -131.7787
224.853499; 57.781; -131.7592
225.219710; 57.790; -131.7352
225.585921; 57.798; -131.7073
225.952132; 57.807; -131.6788
226.318343; 57.817; -131.6522
226.684554; 57.826; -131.6279
227.050764; 57.836; -131.6037
227.416975; 57.844; -131.5770
227.783186; 57.853; -131.5464
228.149397; 57.862; -131.5130
228.515608; 57.872; -131.4793
228.881819; 57.882; -131.4480
229.248030; 57.892; -131.4200
229.614241; 57.902; -131.3945
229.980452; 57.911; -131.3689
230.346663; 57.919; -131.3406
230.712873; 57.928; -131.3085
231.079084; 57.936; -131.2736
231.445295; 57.946; -131.2389
231.811506; 57.955; -131.2075
232.177717; 57.965; -131.1810
232.543928; 57.974; -131.1584
232.910139; 57.983; -131.1369
233.276350; 57.992; -131.1146
233.642561; 58.001; -131.0919
234.008772; 58.010; -131.0711
234.374983; 58.019; -131.0544
234.741193; 58.028; -131.0404
235.107404; 58.036; -131.0250
235.473615; 58.044; -131.0039
235.839826; 58.053; -130.9756
236.206037; 58.063; -130.9431
236.572248; 58.074; -130.9114
236.938459; 58.087; -130.8844
237.304670; 58.101; -130.8640
237.670881; 58.116; -130.8526
238.037092; 58.131; -130.8546
238.403303; 58.145; -130.8752
238.769513; 58.157; -130.9133
239.135724; 58.163; -130.9570
239.501935; 58.164; -130.9838
239.868146; 58.160; -130.9707
240.234357; 58.158; -130.9088
240.600568; 58.160; -130.8100
240.966779; 58.169; -130.7029
241.332990; 58.183; -130.6169
241.699201; 58.200; -130.5663
242.065412; 58.214; -130.5445
242.431623; 58.224; -130.5318
242.797833; 58.231; -130.5101
243.164044; 58.238; -130.4735
243.530255; 58.246; -130.4285
243.896466; 58.255; -130.3866
244.262677; 58.266; -130.3548
244.628888; 58.275; -130.3321
244.995099; 58.284; -130.3126
245.361310; 58.292; -130.2913
245.727521; 58.300; -130.2670
246.093732; 58.308; -130.2415
246.459943; 58.316; -130.2172
246.826153; 58.325; -130.1948
247.192364; 58.334; -130.1736
247.558575; 58.343; -130.1535
247.924786; 58.353; -130.1347
248.290997; 58.362; -130.1173
248.657208; 58.371; -130.1004
249.023419; 58.380; -130.0822
249.389630; 58.388; -130.0617
249.755841; 58.397; -130.0391
250.122052; 58.407; -130.0159
250.488263; 58.416; -129.9929
250.854473; 58.425; -129.9701
251.220684; 58.434; -129.9467
251.586895; 58.443; -129.9225
251.953106; 58.452; -129.8987
252.319317; 58.461; -129.8764
252.685528; 58.469; -129.8555
253.051739; 58.478; -129.8340
