* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 16, 2026, 9:31:57 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-P90V-1125-B003 (Zenith) Jan 16
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
250.854473; 57.183; -129.3052
251.220684; 57.192; -129.2957
251.586895; 57.199; -129.2830
251.953106; 57.205; -129.2615
252.319317; 57.212; -129.2300
252.685528; 57.220; -129.1926
253.051739; 57.230; -129.1561
253.417950; 57.240; -129.1261
253.784161; 57.250; -129.1044
254.150372; 57.260; -129.0874
254.516582; 57.268; -129.0694
254.882793; 57.276; -129.0455
255.249004; 57.284; -129.0160
255.615215; 57.294; -128.9862
255.981426; 57.304; -128.9625
256.347637; 57.313; -128.9472
256.713848; 57.322; -128.9351
257.080059; 57.329; -128.9176
257.446270; 57.336; -128.8890
257.812481; 57.345; -128.8522
258.178692; 57.355; -128.8175
258.544902; 57.366; -128.7948
258.911113; 57.377; -128.7853
259.277324; 57.385; -128.7802
259.643535; 57.391; -128.7669
260.009746; 57.397; -128.7380
260.375957; 57.403; -128.6966
260.742168; 57.412; -128.6530
261.108379; 57.422; -128.6167
261.474590; 57.433; -128.5900
261.840801; 57.442; -128.5688
262.207012; 57.451; -128.5486
262.573222; 57.460; -128.5286
262.939433; 57.470; -128.5124
263.305644; 57.478; -128.5023
263.671855; 57.486; -128.4954
264.038066; 57.492; -128.4838
264.404277; 57.498; -128.4602
264.770488; 57.504; -128.4239
265.136699; 57.513; -128.3827
265.502910; 57.524; -128.3482
265.869121; 57.536; -128.3286
266.235332; 57.548; -128.3232
266.601542; 57.557; -128.3240
266.967753; 57.564; -128.3195
267.333964; 57.570; -128.3022
267.700175; 57.577; -128.2712
268.066386; 57.585; -128.2319
268.432597; 57.594; -128.1921
268.798808; 57.604; -128.1579
269.165019; 57.615; -128.1313
269.531230; 57.625; -128.1101
269.897441; 57.633; -128.0900
270.263652; 57.641; -128.0679
270.629862; 57.650; -128.0443
270.996073; 57.658; -128.0225
271.362284; 57.667; -128.0067
271.728495; 57.674; -127.9974
272.094706; 57.681; -127.9903
272.460917; 57.686; -127.9778
272.827128; 57.692; -127.9549
273.193339; 57.698; -127.9238
273.559550; 57.707; -127.8937
273.925761; 57.718; -127.8747
274.291972; 57.729; -127.8699
274.658182; 57.738; -127.8726
275.024393; 57.745; -127.8703
275.390604; 57.751; -127.8540
275.756815; 57.759; -127.8241
276.123026; 57.768; -127.7894
276.489237; 57.780; -127.7594
276.855448; 57.791; -127.7379
277.221659; 57.801; -127.7207
277.587870; 57.809; -127.7014
277.954081; 57.818; -127.6766
278.320291; 57.826; -127.6476
278.686502; 57.834; -127.6179
279.052713; 57.841; -127.5893
279.418924; 57.848; -127.5611
279.785135; 57.855; -127.5324
280.151346; 57.862; -127.5044
280.517557; 57.870; -127.4801
280.883768; 57.878; -127.4626
281.249979; 57.886; -127.4529
281.616190; 57.893; -127.4501
281.982401; 57.901; -127.4516
282.348611; 57.907; -127.4538
282.714822; 57.913; -127.4521
283.081033; 57.920; -127.4437
283.447244; 57.928; -127.4295
283.813455; 57.938; -127.4148
284.179666; 57.950; -127.4052
284.545877; 57.961; -127.4005
284.912088; 57.971; -127.3933
285.278299; 57.980; -127.3748
285.644510; 57.990; -127.3429
286.010721; 58.001; -127.3056
286.376931; 58.013; -127.2731
286.743142; 58.024; -127.2483
287.109353; 58.032; -127.2228
287.475564; 58.038; -127.1855
287.841775; 58.043; -127.1346
288.207986; 58.050; -127.0804
288.574197; 58.057; -127.0354
288.940408; 58.063; -127.0026
289.306619; 58.067; -126.9753
289.672830; 58.071; -126.9478
290.039041; 58.075; -126.9257
290.405251; 58.081; -126.9200
290.771462; 58.085; -126.9317
291.137673; 58.089; -126.9455
291.503884; 58.092; -126.9462
291.870095; 58.101; -126.9410
292.236306; 58.115; -126.9614
292.602517; 58.130; -127.0297
292.968728; 58.137; -127.1215
293.334939; 58.137; -127.1681
293.701150; 58.137; -127.1143
294.067361; 58.152; -126.9848
294.433571; 58.187; -126.8858
294.799782; 58.228; -126.9155
295.165993; 58.252; -127.0554
295.532204; 58.249; -127.1548
295.898415; 58.230; -127.0457
296.264626; 58.229; -126.7106
296.630837; 58.268; -126.3504
296.997048; 58.332; -126.2354
297.363259; 58.371; -126.4418
297.729470; 58.341; -126.7200
298.095681; 58.246; -126.6201
298.461891; 58.153; -125.8215
298.828102; 58.156; -124.4882
299.194313; 58.303; -123.3010
299.560524; 58.538; -122.9705
299.926735; 58.746; -123.6901
300.292946; 58.832; -125.0663
300.659157; 58.769; -126.4197
301.025368; 58.603; -127.1503
301.391579; 58.431; -127.0471
301.757790; 58.338; -126.4117
302.124000; 58.342; -125.8179
302.490211; 58.393; -125.6525
302.856422; 58.427; -125.8857
303.222633; 58.416; -126.2195
303.588844; 58.375; -126.3784
303.955055; 58.343; -126.3056
304.321266; 58.343; -126.1532
304.687477; 58.369; -126.1069
305.053688; 58.396; -126.2199
305.419899; 58.407; -126.3983
305.786110; 58.402; -126.5105
306.152320; 58.397; -126.5019
306.518531; 58.405; -126.4208
306.884742; 58.426; -126.3546
307.250953; 58.451; -126.3484
307.617164; 58.470; -126.3803
307.983375; 58.480; -126.3983
308.349586; 58.487; -126.3719
308.715797; 58.496; -126.3108
309.082008; 58.508; -126.2453
309.448219; 58.520; -126.1970
309.814430; 58.531; -126.1665
