* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 16, 2026, 12:59:12 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: L RDSL-REVP-0925-B001p Jan 16
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
293.334939; 56.506; -133.7650
293.701150; 56.533; -133.7742
294.067361; 56.541; -134.0753
294.433571; 56.498; -134.4709
294.799782; 56.415; -134.6242
295.165993; 56.349; -134.3649
295.532204; 56.362; -133.9442
295.898415; 56.456; -133.9061
296.264626; 56.554; -134.5737
296.630837; 56.565; -135.6732
296.997048; 56.464; -136.4525
297.363259; 56.344; -136.2206
297.729470; 56.374; -135.0945
298.095681; 56.648; -134.2722
298.461891; 57.056; -135.0780
298.828102; 57.368; -137.7817
299.194313; 57.390; -141.5283
299.560524; 57.050; -144.8441
299.926735; 56.428; -146.0664
300.292946; 55.797; -144.0491
300.659157; 55.548; -139.5532
301.025368; 55.812; -135.4283
301.391579; 56.308; -133.7651
301.757790; 56.697; -134.2798
302.124000; 56.837; -135.5464
302.490211; 56.776; -136.2673
302.856422; 56.664; -135.8942
303.222633; 56.639; -134.8193
303.588844; 56.726; -133.9110
303.955055; 56.841; -133.6721
304.321266; 56.893; -133.9251
304.687477; 56.861; -134.1619
305.053688; 56.791; -134.0311
305.419899; 56.747; -133.5866
305.786110; 56.753; -133.1659
306.152320; 56.782; -133.0358
306.518531; 56.794; -133.1766
306.884742; 56.772; -133.3710
307.250953; 56.733; -133.4333
307.617164; 56.706; -133.3548
307.983375; 56.705; -133.2664
308.349586; 56.721; -133.2856
308.715797; 56.735; -133.4125
309.082008; 56.740; -133.5583
309.448219; 56.740; -133.6443
309.814430; 56.746; -133.6637
310.180640; 56.762; -133.6628
310.546851; 56.783; -133.6784
310.913062; 56.802; -133.7040
