* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 16, 2026, 11:08:16 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-P90V-1125-B012  (Thunderbolt—overwound)
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
257.446270; 58.134; -130.0836
257.812481; 58.142; -130.0557
258.178692; 58.151; -130.0304
258.544902; 58.160; -130.0076
258.911113; 58.168; -129.9844
259.277324; 58.176; -129.9580
259.643535; 58.184; -129.9272
260.009746; 58.193; -129.8943
260.375957; 58.202; -129.8638
260.742168; 58.212; -129.8393
261.108379; 58.222; -129.8219
261.474590; 58.231; -129.8087
261.840801; 58.239; -129.7949
262.207012; 58.245; -129.7765
262.573222; 58.253; -129.7529
262.939433; 58.260; -129.7271
263.305644; 58.268; -129.7039
263.671855; 58.277; -129.6866
264.038066; 58.285; -129.6750
264.404277; 58.292; -129.6649
264.770488; 58.298; -129.6509
265.136699; 58.304; -129.6297
265.502910; 58.311; -129.6020
265.869121; 58.319; -129.5722
266.235332; 58.328; -129.5446
266.601542; 58.337; -129.5209
266.967753; 58.347; -129.4991
267.333964; 58.356; -129.4760
267.700175; 58.366; -129.4507
268.066386; 58.377; -129.4257
268.432597; 58.388; -129.4049
268.798808; 58.398; -129.3898
269.165019; 58.408; -129.3772
269.531230; 58.416; -129.3599
269.897441; 58.423; -129.3315
270.263652; 58.430; -129.2915
270.629862; 58.439; -129.2465
270.996073; 58.449; -129.2066
271.362284; 58.460; -129.1786
271.728495; 58.469; -129.1620
272.094706; 58.477; -129.1496
272.460917; 58.482; -129.1337
272.827128; 58.488; -129.1114
273.193339; 58.493; -129.0861
273.559550; 58.499; -129.0629
273.925761; 58.506; -129.0441
274.291972; 58.512; -129.0273
274.658182; 58.519; -129.0096
275.024393; 58.526; -128.9914
275.390604; 58.534; -128.9771
275.756815; 58.543; -128.9700
276.123026; 58.552; -128.9676
276.489237; 58.559; -128.9619
276.855448; 58.567; -128.9456
277.221659; 58.576; -128.9188
277.587870; 58.587; -128.8883
277.954081; 58.598; -128.8620
278.320291; 58.610; -128.8415
278.686502; 58.621; -128.8217
279.052713; 58.631; -128.7970
279.418924; 58.641; -128.7667
279.785135; 58.650; -128.7345
280.151346; 58.659; -128.7028
280.517557; 58.667; -128.6692
280.883768; 58.674; -128.6301
281.249979; 58.682; -128.5885
281.616190; 58.690; -128.5553
281.982401; 58.699; -128.5411
282.348611; 58.706; -128.5446
282.714822; 58.709; -128.5500
283.081033; 58.711; -128.5401
