* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 10:08:50 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: RDSL-T50SL-1025-B002
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
198.852525; 1.83483E-5; 29.2842
199.218735; 1.83623E-5; 29.3372
199.584946; 1.83878E-5; 29.3937
199.951157; 1.84235E-5; 29.4410
200.317368; 1.84618E-5; 29.4724
200.683579; 1.84935E-5; 29.4921
201.049790; 1.85151E-5; 29.5127
201.416001; 1.85303E-5; 29.5458
201.782212; 1.85468E-5; 29.5927
202.148423; 1.85691E-5; 29.6441
202.514634; 1.85945E-5; 29.6901
202.880845; 1.86164E-5; 29.7293
203.247055; 1.86312E-5; 29.7706
203.613266; 1.86430E-5; 29.8240
203.979477; 1.86609E-5; 29.8893
204.345688; 1.86913E-5; 29.9536
204.711899; 1.87313E-5; 29.9986
205.078110; 1.87688E-5; 30.0155
205.444321; 1.87907E-5; 30.0132
205.810532; 1.87928E-5; 30.0142
206.176743; 1.87826E-5; 30.0392
206.542954; 1.87750E-5; 30.0937
206.909164; 1.87820E-5; 30.1651
207.275375; 1.88054E-5; 30.2332
207.641586; 1.88372E-5; 30.2844
208.007797; 1.88667E-5; 30.3193
208.374008; 1.88879E-5; 30.3504
208.740219; 1.89036E-5; 30.3893
209.106430; 1.89206E-5; 30.4391
209.472641; 1.89443E-5; 30.4926
209.838852; 1.89735E-5; 30.5399
210.205063; 1.90020E-5; 30.5761
210.571274; 1.90238E-5; 30.6059
210.937484; 1.90377E-5; 30.6387
211.303695; 1.90473E-5; 30.6815
211.669906; 1.90587E-5; 30.7341
212.036117; 1.90752E-5; 30.7908
212.402328; 1.90966E-5; 30.8445
212.768539; 1.91201E-5; 30.8920
213.134750; 1.91429E-5; 30.9337
213.500961; 1.91643E-5; 30.9722
213.867172; 1.91846E-5; 31.0090
214.233383; 1.92042E-5; 31.0445
214.599594; 1.92231E-5; 31.0789
214.965804; 1.92413E-5; 31.1131
215.332015; 1.92593E-5; 31.1478
215.698226; 1.92778E-5; 31.1833
216.064437; 1.92968E-5; 31.2189
216.430648; 1.93157E-5; 31.2550
216.796859; 1.93340E-5; 31.2929
217.163070; 1.93526E-5; 31.3344
217.529281; 1.93735E-5; 31.3794
217.895492; 1.93979E-5; 31.4247
218.261703; 1.94252E-5; 31.4656
218.627914; 1.94517E-5; 31.5001
218.994124; 1.94738E-5; 31.5306
219.360335; 1.94903E-5; 31.5635
219.726546; 1.95038E-5; 31.6035
220.092757; 1.95184E-5; 31.6512
220.458968; 1.95374E-5; 31.7018
220.825179; 1.95604E-5; 31.7491
221.191390; 1.95839E-5; 31.7897
221.557601; 1.96047E-5; 31.8254
221.923812; 1.96218E-5; 31.8615
222.290023; 1.96362E-5; 31.9021
222.656234; 1.96525E-5; 31.9467
223.022444; 1.96733E-5; 31.9912
223.388655; 1.96990E-5; 32.0311
223.754866; 1.97248E-5; 32.0639
224.121077; 1.97473E-5; 32.0922
224.487288; 1.97656E-5; 32.1213
224.853499; 1.97818E-5; 32.1563
225.219710; 1.97997E-5; 32.1980
225.585921; 1.98221E-5; 32.2429
225.952132; 1.98486E-5; 32.2854
226.318343; 1.98761E-5; 32.3211
226.684554; 1.99008E-5; 32.3520
227.050764; 1.99207E-5; 32.3833
227.416975; 1.99369E-5; 32.4207
227.783186; 1.99524E-5; 32.4649
228.149397; 1.99700E-5; 32.5142
228.515608; 1.99905E-5; 32.5647
228.881819; 2.00131E-5; 32.6138
229.248030; 2.00367E-5; 32.6602
229.614241; 2.00607E-5; 32.7031
229.980452; 2.00842E-5; 32.7419
230.346663; 2.01055E-5; 32.7761
230.712873; 2.01230E-5; 32.8083
231.079084; 2.01371E-5; 32.8431
231.445295; 2.01511E-5; 32.8843
231.811506; 2.01694E-5; 32.9290
232.177717; 2.01937E-5; 32.9696
232.543928; 2.02202E-5; 33.0000
232.910139; 2.02425E-5; 33.0224
233.276350; 2.02579E-5; 33.0475
233.642561; 2.02717E-5; 33.0842
234.008772; 2.02933E-5; 33.1315
234.374983; 2.03274E-5; 33.1750
234.741193; 2.03673E-5; 33.2012
235.107404; 2.03988E-5; 33.2108
235.473615; 2.04130E-5; 33.2233
235.839826; 2.04178E-5; 33.2623
236.206037; 2.04336E-5; 33.3322
236.572248; 2.04761E-5; 33.4083
236.938459; 2.05387E-5; 33.4534
237.304670; 2.05914E-5; 33.4527
237.670881; 2.06043E-5; 33.4345
238.037092; 2.05752E-5; 33.4565
238.403303; 2.05402E-5; 33.5617
238.769513; 2.05524E-5; 33.7362
239.135724; 2.06412E-5; 33.9068
239.501935; 2.07855E-5; 33.9876
239.868146; 2.09220E-5; 33.9437
240.234357; 2.09864E-5; 33.8174
240.600568; 2.09575E-5; 33.7003
240.966779; 2.08700E-5; 33.6733
241.332990; 2.07880E-5; 33.7548
241.699201; 2.07608E-5; 33.8969
242.065412; 2.07932E-5; 34.0246
