* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 10:59:23 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-TRVS-1025-B001 Jan 7
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
206.909164; 2.36931E-5; 32.6672
207.275375; 2.37323E-5; 32.7363
207.641586; 2.37769E-5; 32.7916
208.007797; 2.38165E-5; 32.8360
208.374008; 2.38473E-5; 32.8798
208.740219; 2.38741E-5; 32.9306
209.106430; 2.39045E-5; 32.9872
209.472641; 2.39418E-5; 33.0414
209.838852; 2.39823E-5; 33.0857
210.205063; 2.40188E-5; 33.1196
210.571274; 2.40470E-5; 33.1496
210.937484; 2.40685E-5; 33.1835
211.303695; 2.40887E-5; 33.2246
211.669906; 2.41127E-5; 33.2700
212.036117; 2.41414E-5; 33.3144
212.402328; 2.41722E-5; 33.3550
212.768539; 2.42022E-5; 33.3926
213.134750; 2.42305E-5; 33.4299
213.500961; 2.42586E-5; 33.4690
213.867172; 2.42878E-5; 33.5091
214.233383; 2.43183E-5; 33.5485
214.599594; 2.43482E-5; 33.5864
214.965804; 2.43761E-5; 33.6241
215.332015; 2.44018E-5; 33.6637
215.698226; 2.44269E-5; 33.7074
216.064437; 2.44538E-5; 33.7548
216.430648; 2.44841E-5; 33.8038
216.796859; 2.45175E-5; 33.8514
217.163070; 2.45523E-5; 33.8956
217.529281; 2.45866E-5; 33.9360
217.895492; 2.46185E-5; 33.9740
218.261703; 2.46476E-5; 34.0117
218.627914; 2.46748E-5; 34.0511
218.994124; 2.47018E-5; 34.0931
219.360335; 2.47304E-5; 34.1375
219.726546; 2.47617E-5; 34.1823
220.092757; 2.47954E-5; 34.2250
220.458968; 2.48299E-5; 34.2645
