* Measurement data measured by REW V5.40 beta 118
* Source: SSL 2+, MICROPHONE, L, volume: no control MINUS R
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Mar 28, 2026, 10:31:09 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-SKLK-0326-B006-HW-UB Mar 28
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
202.514663; 5.07568E-6; 34.4814
202.880874; 5.08819E-6; 34.4916
203.247085; 5.09706E-6; 34.5056
203.613296; 5.10363E-6; 34.5394
203.979507; 5.11044E-6; 34.5949
204.345718; 5.11902E-6; 34.6594
204.711929; 5.12861E-6; 34.7170
205.078140; 5.13703E-6; 34.7599
205.444351; 5.14247E-6; 34.7914
205.810562; 5.14487E-6; 34.8218
206.176773; 5.14569E-6; 34.8582
206.542984; 5.14688E-6; 34.9018
206.909195; 5.14968E-6; 34.9489
207.275406; 5.15451E-6; 34.9961
207.641617; 5.16133E-6; 35.0431
208.007828; 5.17009E-6; 35.0897
208.374039; 5.18051E-6; 35.1345
208.740250; 5.19174E-6; 35.1746
209.106461; 5.20234E-6; 35.2092
209.472672; 5.21090E-6; 35.2426
209.838883; 5.21700E-6; 35.2834
210.205094; 5.22162E-6; 35.3379
210.571305; 5.22657E-6; 35.4056
210.937516; 5.23323E-6; 35.4780
211.303726; 5.24161E-6; 35.5435
211.669937; 5.25029E-6; 35.5948
212.036148; 5.25752E-6; 35.6333
212.402359; 5.26248E-6; 35.6680
212.768570; 5.26605E-6; 35.7088
213.134781; 5.27027E-6; 35.7593
213.500992; 5.27700E-6; 35.8138
213.867203; 5.28666E-6; 35.8611
214.233414; 5.29781E-6; 35.8922
214.599625; 5.30803E-6; 35.9074
214.965836; 5.31555E-6; 35.9171
215.332047; 5.32047E-6; 35.9349
215.698258; 5.32463E-6; 35.9699
216.064469; 5.33028E-6; 36.0201
216.430680; 5.33840E-6; 36.0751
216.796891; 5.34798E-6; 36.1242
217.163102; 5.35700E-6; 36.1657
217.529313; 5.36408E-6; 36.2070
217.895524; 5.36977E-6; 36.2576
218.261735; 5.37606E-6; 36.3195
218.627946; 5.38458E-6; 36.3843
218.994157; 5.39511E-6; 36.4388
219.360368; 5.40555E-6; 36.4766
219.726579; 5.41361E-6; 36.5021
220.092790; 5.41874E-6; 36.5285
220.459001; 5.42262E-6; 36.5663
220.825212; 5.42777E-6; 36.6155
221.191423; 5.43558E-6; 36.6663
221.557634; 5.44526E-6; 36.7087
221.923845; 5.45469E-6; 36.7410
222.290056; 5.46203E-6; 36.7710
222.656266; 5.46779E-6; 36.8082
223.022477; 5.47362E-6; 36.8557
223.388688; 5.48112E-6; 36.9074
223.754899; 5.48946E-6; 36.9531
224.121110; 5.49699E-6; 36.9886
224.487321; 5.50227E-6; 37.0188
224.853532; 5.50552E-6; 37.0535
225.219743; 5.50860E-6; 37.0994
225.585954; 5.51390E-6; 37.1538
225.952165; 5.52263E-6; 37.2070
226.318376; 5.53425E-6; 37.2481
226.684587; 5.54693E-6; 37.2738
227.050798; 5.55870E-6; 37.2880
227.417009; 5.56828E-6; 37.2998
227.783220; 5.57544E-6; 37.3167
228.149431; 5.58057E-6; 37.3456
228.515642; 5.58454E-6; 37.3897
228.881853; 5.58849E-6; 37.4491
229.248064; 5.59350E-6; 37.5202
229.614275; 5.60030E-6; 37.5963
229.980486; 5.60900E-6; 37.6696
230.346697; 5.61900E-6; 37.7332
230.712908; 5.62946E-6; 37.7839
231.079119; 5.63954E-6; 37.8214
231.445330; 5.64861E-6; 37.8473
231.811541; 5.65601E-6; 37.8643
232.177752; 5.66133E-6; 37.8778
