* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 11:31:17 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-VDOO-1025-N012 Jan 7
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
271.362284; 50.729; 35.3835
271.728495; 50.734; 35.4106
272.094706; 50.739; 35.4359
272.460917; 50.743; 35.4621
272.827128; 50.747; 35.4920
273.193339; 50.751; 35.5264
273.559550; 50.755; 35.5638
273.925761; 50.760; 35.6014
274.291972; 50.765; 35.6366
274.658182; 50.770; 35.6692
275.024393; 50.774; 35.7005
275.390604; 50.778; 35.7328
275.756815; 50.782; 35.7677
276.123026; 50.786; 35.8050
276.489237; 50.791; 35.8427
276.855448; 50.795; 35.8789
277.221659; 50.799; 35.9129
277.587870; 50.804; 35.9459
277.954081; 50.808; 35.9793
278.320291; 50.812; 36.0135
278.686502; 50.817; 36.0474
279.052713; 50.821; 36.0792
279.418924; 50.826; 36.1083
279.785135; 50.830; 36.1352
280.151346; 50.834; 36.1624
280.517557; 50.839; 36.1916
280.883768; 50.843; 36.2234
281.249979; 50.848; 36.2567
281.616190; 50.853; 36.2900
281.982401; 50.858; 36.3228
282.348611; 50.863; 36.3562
282.714822; 50.867; 36.3911
283.081033; 50.871; 36.4278
283.447244; 50.876; 36.4658
283.813455; 50.881; 36.5041
284.179666; 50.886; 36.5417
284.545877; 50.891; 36.5775
284.912088; 50.896; 36.6119
285.278299; 50.900; 36.6451
285.644510; 50.904; 36.6773
286.010721; 50.908; 36.7084
286.376931; 50.911; 36.7386
286.743142; 50.915; 36.7684
287.109353; 50.917; 36.8003
287.475564; 50.920; 36.8360
287.841775; 50.924; 36.8739
288.207986; 50.929; 36.9078
288.574197; 50.936; 36.9310
288.940408; 50.942; 36.9424
289.306619; 50.945; 36.9504
289.672830; 50.947; 36.9702
290.039041; 50.949; 37.0122
290.405251; 50.955; 37.0711
290.771462; 50.964; 37.1267
291.137673; 50.976; 37.1590
291.503884; 50.986; 37.1659
291.870095; 50.991; 37.1665
292.236306; 50.993; 37.1868
292.602517; 50.994; 37.2361
292.968728; 50.999; 37.2984
293.334939; 51.007; 37.3471
293.701150; 51.012; 37.3740
294.067361; 51.013; 37.4000
294.433571; 51.011; 37.4556
294.799782; 51.011; 37.5450
295.165993; 51.018; 37.6328
295.532204; 51.030; 37.6694
295.898415; 51.037; 37.6419
296.264626; 51.032; 37.5972
296.630837; 51.018; 37.6093
296.997048; 51.008; 37.7087
297.363259; 51.014; 37.8338
297.729470; 51.036; 37.8625
298.095681; 51.056; 37.7147
298.461891; 51.050; 37.4405
298.828102; 51.006; 37.2167
299.194313; 50.939; 37.2405
299.560524; 50.883; 37.5883
299.926735; 50.874; 38.1319
300.292946; 50.921; 38.6073
300.659157; 50.999; 38.7881
301.025368; 51.070; 38.6418
301.391579; 51.105; 38.3201
301.757790; 51.102; 38.0422
302.124000; 51.083; 37.9450
302.490211; 51.070; 38.0183
302.856422; 51.078; 38.1448
303.222633; 51.100; 38.2098
303.588844; 51.120; 38.1859
303.955055; 51.130; 38.1297
304.321266; 51.129; 38.1151
304.687477; 51.128; 38.1691
305.053688; 51.133; 38.2594
305.419899; 51.145; 38.3334
305.786110; 51.158; 38.3659
306.152320; 51.166; 38.3735
306.518531; 51.168; 38.3905
306.884742; 51.168; 38.4359
307.250953; 51.171; 38.5003
307.617164; 51.177; 38.5596
307.983375; 51.183; 38.5981
308.349586; 51.188; 38.6193
308.715797; 51.190; 38.6378
309.082008; 51.192; 38.6648
309.448219; 51.194; 38.6998
309.814430; 51.197; 38.7353
310.180640; 51.201; 38.7649
310.546851; 51.205; 38.7892
